ID-LB,ARS
L100001.LB.9800313,066360016016
L100001.LB.9800353,066360016016
L100001.LB.9800393,066360016016
L100001.LB.9801013,066360016016
L100001.LB.9801069,066360016016
L100001.LB.9801129,066360016016
L100001.LB.9801167,066360016016
L100001.LB.9801212,066360016016
L100001.LB.9801330,066360016016
L100001.LB.9801376,066360016016
L100001.LB.9835338,066360016016
L100001.LB.9838457,066360016016
L100001.LB.9838695,066360016016
L100001.LB.9848759,066360011011
L100001.LB.9856217,066360016016
L100001.LB.9862299,066360016016
L100001.LB.9874718,066360016016
L100001.LB.9878499,066360016016
L100001.LB.9879815,066360016016
L100001.LB.9879858,066360016016
L100001.LB.9879889,066360016016
L100001.LB.9880632,066360016016
L100001.LB.9883493,066360016016
L100001.LB.9885212,066360016016
L100001.LB.9885240,066360016016
L100001.LB.9885282,066360016016
L100001.LB.9889973,066360016016
L100001.LB.9890114,066360016016
L100001.LB.9890248,066360016016
L100001.LB.9894552,066360016016
L100001.LB.9903294,066360016016
L100001.LB.9903414,066360016016
L100001.LB.9903455,066360016016
L100001.LB.9903500,066360016016
L100001.LB.9903572,066360016016
L100001.LB.9904301,066360016016
L100001.LB.9904626,066360016016
L100001.LB.9914413,066360016016
L100001.LB.9914477,066360016016
L100001.LB.9919395,066360016016
L100001.LB.9929814,066360016016
L100001.LB.9938313,066360016016
L100001.LB.9947321,066350022022
L100001.LB.9952907,066360016016
L100001.LB.9953032,066360016016
L100001.LB.9957595,066360016016
L100001.LB.9958759,066360016016
L100001.LB.9959897,066360016016
L100001.LB.9960123,066360016016
L100001.LB.9982473,066360016016
L100001.LB.9982992,066360016016
L100001.LB.9983218,066360016016
L100001.LB.9984555,066360016016
L100001.LB.9990714,066360016016
L100001.LB.9992756,066360016016
L100001.LB.9992795,066360016016
L100001.LB.9992994,066360016016
L100001.LB.10010093,066360016016
L100001.LB.10475141,066360011011
L100001.LB.10586952,066360011011
L100001.LB.10636579,066350022022
L100001.LB.10657661,066360016016
L100001.LB.10796587,066340010010
L100001.LB.10822198,066360006006
L100001.LB.11224640,066360006006
L100001.LB.345276718,066360011011
L100001.LB.345276719,066360011011
L100001.LB.8957989,066360016016
L100001.LB.8958680,066360005005
L100001.LB.8958900,066360016016
L100001.LB.8959579,066360016016
L100001.LB.8959769,066360016016
L100001.LB.8959980,066360016016
L100001.LB.8960045,066360016016
L100001.LB.8960170,066360016016
L100001.LB.8960274,066360016016
L100001.LB.8960307,066360016016
L100001.LB.8960409,066360016016
L100001.LB.8960506,066360016016
L100001.LB.8960687,066360016016
L100001.LB.8960962,066360016016
L100001.LB.8961091,066360016016
L100001.LB.8961804,066360016016
L100001.LB.8961879,066360016016
L100001.LB.8961947,066360016016
L100001.LB.8962040,066360016016
L100001.LB.8962088,066360016016
L100001.LB.8962129,066360016016
L100001.LB.8962360,066360016016
L100001.LB.8962797,066360016016
L100001.LB.8963160,066360016016
L100001.LB.8963183,066360016016
L100001.LB.8963206,066360016016
L100001.LB.8963232,066360016016
L100001.LB.8963255,066360016016
L100001.LB.8963278,066360016016
L100001.LB.8963305,066360016016
L100001.LB.8963336,066360016016
L100001.LB.8963367,066360016016
L100001.LB.8963417,066360016016
L100001.LB.8964288,066360015015
L100001.LB.8964340,066360016016
L100001.LB.8964381,066360016016
L100001.LB.8964432,066360014014
L100001.LB.8964518,066360016016
L100001.LB.8964529,066360016016
L100001.LB.8964639,066360016016
L100001.LB.8964716,066360016016
L100001.LB.8964895,066360016016
L100001.LB.8964910,066360016016
L100001.LB.8964966,066360016016
L100001.LB.8965044,066360016016
L100001.LB.8965180,066360016016
L100001.LB.8965191,066360016016
L100001.LB.8965261,066360016016
L100001.LB.8965293,066360016016
L100001.LB.8965300,066360016016
L100001.LB.8965326,066360016016
L100001.LB.8965624,066360016016
L100001.LB.8965676,066360016016
L100001.LB.8965743,066360016016
L100001.LB.8966053,066360016016
L100001.LB.8966101,066360016016
L100001.LB.8966120,066360016016
L100001.LB.8966280,066360016016
L100001.LB.8966499,066360016016
L100001.LB.8966506,066360016016
L100001.LB.8966513,066360016016
L100001.LB.8966520,066360016016
L100001.LB.8966580,066360016016
L100001.LB.8966820,066360016016
L100001.LB.8967045,066360016016
L100001.LB.8967096,066360016016
L100001.LB.8967187,066360016016
L100001.LB.8967319,066360016016
L100001.LB.8967391,066360005005
L100001.LB.8967453,066360016016
L100001.LB.8967722,066360016016
L100001.LB.8967737,066360005005
L100001.LB.8967821,066360016016
L100001.LB.8967917,066360016016
L100001.LB.8967962,066360016016
L100001.LB.8968130,066360016016
L100001.LB.8968144,066360016016
L100001.LB.8968520,066360016016
L100001.LB.8968626,066360016016
L100001.LB.8968711,066360016016
L100001.LB.8968731,066360016016
L100001.LB.8974870,066360016016
L100001.LB.8975325,066360016016
L100001.LB.8975375,066360016016
L100001.LB.8981726,066360016016
L100001.LB.8998821,066360016016
L100001.LB.8998833,066360016016
L100001.LB.9106296,066360016016
L100001.LB.9106506,066360016016
L100001.LB.9106672,066360016016
L100001.LB.9106693,066360016016
L100001.LB.9106724,066360016016
L100001.LB.9106759,066360006006
L100001.LB.9673354,066360016016
L100001.LB.9712552,066350017017
L100001.LB.9713323,066360016016
L100001.LB.9713349,066360016016
L100001.LB.9720833,066350015015
L100001.LB.9722794,066360016016
L100001.LB.9835415,066360016016
L100001.LB.9873492,066360016016
L100001.LB.10143501,066350022022
L100001.LB.10160915,066350022022
L100001.LB.10355916,066360011011
L100001.LB.10388132,066340005005
L100001.LB.10475011,066360011011
L100001.LB.10475097,066360011011
L100001.LB.10525277,066360016016
L100001.LB.10613153,066360016016
L100001.LB.10613624,066360016016
L100001.LB.10768104,066350003003
L100001.LB.10768175,066350003003
L100001.LB.11022214,066350017017
L100001.LB.11225323,066360006006
L100001.LB.11255531,066360016016
L100001.LB.11255669,066360016016
L100001.LB.11326264,066360016016
L100001.LB.11353905,066360011011
L100001.LB.11353955,066360011011
L100001.LB.11389506,066360016016
L100001.LB.343180800,066360016016
L100001.LB.343212588,066340008008
L100001.LB.344420900,066360016016
L100001.LB.344901810,066340005005
L100001.LB.345002294,066360006006
L100001.LB.345121547,066350003003
L100001.LB.345128443,066360016016
L100001.LB.345235142,066360016016
L100001.LB.345255743,066360011011
L100001.LB.345255774,066360011011
L100001.LB.345284515,066360011011
L100001.LB.345332722,066360016016
L100001.LB.345332779,066360016016
L100001.LB.345963702,066360011011
L100001.LB.346303458,066360011011
L100001.LB.346402361,066360011011
L100001.LB.346402368,066360011011
L100001.LB.346402370,066360011011
L100001.LB.346446467,066360011011
L100001.LB.346446476,066360016016
L100001.LB.346446478,066360016016
L100001.LB.346452667,066360016016
L100001.LB.346452670,066360016016
L100001.LB.346457209,066360016016
L100001.LB.346531730,066360016016
L100001.LB.346652265,066360016016
L100001.LB.346675790,066360016016
L100001.LB.346824000,066360016016
L100001.LB.346994074,066350008008
L100001.LB.347015124,066360016016
L100001.LB.8960300,066360016016
L100001.LB.8960655,066360005005
L100001.LB.8960706,066360016016
L100001.LB.8961344,066360016016
L100001.LB.8964955,066360016016
L100001.LB.8965212,066360016016
L100001.LB.8968018,066360016016
L100001.LB.8968096,066360005005
L100001.LB.8998800,066360016016
L100001.LB.9106645,066360016016
L100001.LB.9106696,066360016016
L100001.LB.9694997,066360016016
L100001.LB.9897202,066360016016
L100001.LB.9897742,066360016016
L100001.LB.9913473,066360016016
L100001.LB.9915809,066369200200
L100001.LB.9938254,066360006006
L100001.LB.9985995,066369200200
L100001.LB.11061164,066350001001
L100001.LB.347192151,066360016016
L100001.LB.8960899,066360016016
L100001.LB.8960920,066360005005
L100001.LB.8968671,066360016016
L100001.LB.9106262,066360015015
L100001.LB.9106684,066360016016
L100001.LB.10703930,066340022022
L100001.LB.10867544,066340023023
L100001.LB.343397282,066310023023
L100001.LB.345276733,066360011011
L100001.LB.346134126,066340010010
L100001.LB.346752661,066330017017
L100001.LB.346816798,066310023023
L100001.LB.346875515,066350022022
L100001.LB.346915988,066360006006
L100001.LB.346918970,066360006006
L100001.LB.347445126,066360006006
L100001.LB.347493491,066360006006
L100001.LB.347656718,066340010010
L100001.LB.349019812,066360006006
L100001.LB.352143586,066310023023
L100001.LB.8961280,066360005005
L100001.LB.8961564,066360005005
L100001.LB.8963722,066360016016
L100001.LB.8964360,066360016016
L100001.LB.8964366,066360010010
L100001.LB.8964796,066360016016
L100001.LB.8965943,066360016016
L100001.LB.8966068,066360016016
L100001.LB.8966079,066360016016
L100001.LB.8967906,066360016016
L100001.LB.8974570,066360005005
L100001.LB.8981622,066360016016
L100001.LB.8998806,066360016016
L100001.LB.9842894,066330020020
L100001.LB.9844150,066310023023
L100001.LB.9953492,066350002002
L100001.LB.343185290,066360006006
L100001.LB.8960351,066360005005
L100001.LB.8960398,066360006006
L100001.LB.10867623,066350001001
L100001.LB.343063175,066310023023
L100001.LB.343877742,066360011011
L100001.LB.343877794,066360011011
L100001.LB.343884627,066360011011
L100001.LB.343886332,066360011011
L100001.LB.346701690,066360011011
L100001.LB.347461703,066360016016
L100001.LB.345475263,066360016016
L100001.LB.347288850,066360011011
L100001.LB.8961595,066360016016
L100001.LB.344420997,065320021021
L100001.LB.345121556,066330011011
L100001.LB.345332702,065320021021
L100001.LB.346233697,066330011011
L100001.LB.346239400,066360006006
L100001.LB.346464464,065320021021
L100001.LB.347154998,066310023023
L100001.LB.356343717,066310023023
L100001.LB.356343718,066310023023
L100001.LB.345179780,066310023023
L100001.LB.350635394,066360006006
L100001.LB.344160294,066340027027
L100001.LB.346819197,066360006006
L100001.LB.8960769,066340010010
L100001.LB.8964313,066360005005
L100001.LB.8967435,066360005005
L100001.LB.347192139,066360016016
L100001.LB.349019814,066360006006
L100001.LB.8959235,066360005005
L100001.LB.10681884,066350022022
L100001.LB.8961580,066360005005
L100001.LB.350368989,066310023023
L100001.LB.10640247,066310023023
L100001.LB.343557970,066330013013
L100001.LB.343557982,065310006006
L100001.LB.343561706,066310023023
L100001.LB.345555006,066310023023
L100001.LB.346402390,066350022022
L100001.LB.346402397,066310023023
L100001.LB.347305190,066360006006
L100001.LB.346879440,066350022022
L100001.LB.347288845,066360016016
L100001.LB.350590212,066350022022
L100001.LB.9751032,066360006006
L100001.LB.346946249,066360006006
L100001.LB.345179781,066350022022
L100001.LB.9960154,066350022022
L100001.LB.8964785,066360005005
L100001.LB.8964944,066360016016
L100001.LB.8968240,066360005005
L100001.LB.8974644,066360005005
L100001.LB.8967409,066360005005
L100001.LB.8965227,066360005005
L100001.LB.8967286,066360005005
L100001.LB.8963688,066360005005
L100001.LB.8963707,066360016016
L100001.LB.8964245,066360005005
L100001.LB.8964763,066310023023
L100001.LB.346499585,066310023023
L100001.LB.8961779,066310023023
L100001.LB.354620903,066310023023
L100001.LB.345405651,066340024024
L100001.LB.346434103,066310023023
L100001.LB.10095217,066320020020
L100001.LB.10096400,066310023023
L100001.LB.10509232,066310023023
L100001.LB.10509274,066310023023
L100001.LB.10509334,066340005005
L100001.LB.10609498,066310023023
L100001.LB.10625440,066330017017
L100001.LB.10722586,066310023023
L100001.LB.10751406,066310023023
L100001.LB.10867715,066350001001
L100001.LB.10937607,066310023023
L100001.LB.10937660,066310023023
L100001.LB.10996132,066350002002
L100001.LB.11224054,066310023023
L100001.LB.11286804,066310023023
L100001.LB.343767654,066310023023
L100001.LB.343927257,066310023023
L100001.LB.346479052,066310023023
L100001.LB.347354098,066360016016
L100001.LB.8958860,066360005005
L100001.LB.8962614,066360005005
L100001.LB.8962625,066360005005
L100001.LB.8964285,066360005005
L100001.LB.8967063,066360005005
L100001.LB.8967210,066360005005
L100001.LB.8967402,066360005005
L100001.LB.8967446,066360005005
L100001.LB.8968269,066360005005
L100001.LB.9831993,066369200200
L100001.LB.9894593,066340008008
L100001.LB.9938173,066310023023
L100001.LB.363443616,064350001001
L100001.LB.347156905,066360016016
L100001.LB.361144637,064370011011
L100001.LB.347192155,066360016016
L100001.LB.349287203,066330030030
L100001.LB.344901818,066310023023
L100001.LB.347208365,066310023023
L100001.LB.346701603,066360006006
L100001.LB.345339409,066350022022
L100001.LB.357185110,066310023023
L100001.LB.349275840,066310023023
L100001.LB.349287204,066310023023
L100001.LB.346816780,066310023023
L100001.LB.346819199,066350022022
L100001.LB.10160015,066310023023
L100001.LB.344663487,066310023023
L100001.LB.345822967,066310023023
L100001.LB.346464490,066310023023
L100001.LB.346485131,066310023023
L100001.LB.346485146,066310023023
L100001.LB.346499557,066310023023
L100001.LB.346526110,066310023023
L100001.LB.346816745,066310023023
L100001.LB.346816750,066310023023
L100001.LB.346816756,066310023023
L100001.LB.346816758,066310023023
L100001.LB.346816774,066310023023
L100001.LB.346816786,066320018018
L100001.LB.346819114,066310023023
L100001.LB.346906940,066310023023
L100001.LB.346906941,066310023023
L100001.LB.346906958,066310023023
L100001.LB.346915970,066310023023
L100001.LB.346960544,066310023023
L100001.LB.346960549,066310023023
L100001.LB.347213473,066310023023
L100001.LB.347305102,066310023023
L100001.LB.347332618,066310023023
L100001.LB.347496420,066310023023
L100001.LB.347515098,066310023023
L100001.LB.349287201,066310023023
L100001.LB.349287205,066310023023
L100001.LB.349287207,066310023023
L100001.LB.349594455,066310023023
L100001.LB.350539303,066310023023
L100001.LB.350579438,066350022022
L100001.LB.350665140,066310023023
L100001.LB.352302550,066310023023
L100001.LB.359989958,066310023023
L100039.LB.10075320,073405009228
L100039.LB.10075354,073405009228
L100039.LB.10255694,073405009228
L100039.LB.10268378,073405009228
L100039.LB.10268494,073405009228
L100039.LB.10268781,073405009228
L100039.LB.10268821,073405009228
L100039.LB.10268971,073405009228
L100039.LB.10269011,073405009228
L100039.LB.10280588,073405009228
L100039.LB.10280603,073405009228
L100039.LB.10280654,073405009228
L100039.LB.10280907,073405009228
L100039.LB.10281130,073405009228
L100039.LB.10281154,073405009228
L100039.LB.10281326,073405009228
L100039.LB.10281342,073405009228
L100039.LB.10281378,073405009228
L100039.LB.10281412,073405009228
L100039.LB.10281464,073405009228
L100039.LB.10281570,073405009228
L100039.LB.10281586,073405009228
L100039.LB.10281624,073405009228
L100039.LB.10281740,073405009228
L100039.LB.10281808,073405009228
L100039.LB.10281992,073405009228
L100039.LB.10282011,073405009228
L100039.LB.10282047,073405009228
L100039.LB.10282154,073405009228
L100039.LB.10282182,073405009228
L100039.LB.10282222,073405009228
L100039.LB.10282372,073405009228
L100039.LB.10282468,073405009228
L100039.LB.10409777,073405009228
L100039.LB.10421754,073405009228
L100039.LB.10494594,073405009228
L100039.LB.10495573,073405009228
L100039.LB.11791784,073405009228
L100039.LB.13032384,073405009228
L100039.LB.13033624,073405009228
L100039.LB.13033664,073200000000
L100039.LB.13034464,073405009228
L100039.LB.13036224,073405009228
L100039.LB.13039304,073405009228
L100039.LB.13108204,073405009228
L100039.LB.13108984,073405009228
L100039.LB.13109024,073405009228
L100039.LB.13110544,073405009228
L100039.LB.13110684,073405009228
L100039.LB.13110842,073405009228
L100039.LB.13111082,073405009228
L100039.LB.13125384,073405009228
L100039.LB.13334944,073405009228
L100039.LB.13335924,073405009228
L100039.LB.13349065,073405009228
L100039.LB.13350387,073405009228
L100039.LB.13350464,073405009228
L100039.LB.13355444,073405009228
L100039.LB.13355644,073405009228
L100039.LB.13622267,073405009228
L100039.LB.13624854,073405009228
L100039.LB.13624872,073405009228
L100039.LB.13680775,073405009228
L100039.LB.13680855,073405009228
L100039.LB.13680929,073405009228
L100039.LB.13690174,073405009228
L100039.LB.13692354,073405009228
L100039.LB.13692400,073405009228
L100039.LB.13692454,073405009228
L100039.LB.13692552,073405009228
L100039.LB.13702174,073405009228
L100039.LB.13714274,073405009228
L100039.LB.13737837,073405009228
L100039.LB.13737934,073405009228
L100039.LB.13867215,073405009228
L100039.LB.13889658,073405009228
L100039.LB.13889714,073405009228
L100039.LB.13944854,073405009228
L100039.LB.13950754,073405009228
L100039.LB.13950774,073405009228
L100039.LB.13952769,073405009228
L100039.LB.13952786,073405009228
L100039.LB.195434218,073405009228
L100039.LB.195434219,073405009228
L100039.LB.195445718,073405009228
L100039.LB.195608608,073405009228
L100039.LB.195608609,073405009228
L100039.LB.195612163,073405009228
L100039.LB.195612164,073405009228
L100039.LB.195617025,073405009228
L100039.LB.195899737,073405009228
L100039.LB.195899739,073405009228
L100039.LB.195899740,073405009228
L100039.LB.195899741,073405009228
L100039.LB.195899742,073405009228
L100039.LB.195943671,073405009228
L100039.LB.195987444,073405009228
L100039.LB.196025002,073405009228
L100039.LB.196054614,073405009228
L100039.LB.196066373,073405009228
L100039.LB.196127479,073405009228
L100039.LB.196209579,073405009228
L100039.LB.196266183,073405009228
L100039.LB.196269921,073405009228
L100039.LB.196269922,073405009228
L100039.LB.196290626,073405009228
L100039.LB.196318830,073405009228
L100039.LB.196318871,073405009228
L100039.LB.196341208,073405009228
L100039.LB.196341210,073405009228
L100039.LB.196352212,073405009228
L100039.LB.196378013,073405009228
L100039.LB.196380839,073405009228
L100039.LB.196380840,073405009228
L100039.LB.196380841,073405009228
L100039.LB.196380842,073405009228
L100039.LB.196380843,073405009228
L100039.LB.196387527,073405009228
L100039.LB.196428018,073405009228
L100039.LB.196430456,073405009228
L100039.LB.196430459,073405009228
L100039.LB.196430462,073405009228
L100039.LB.196430463,073405009228
L100039.LB.196430483,073405009228
L100039.LB.196431941,073405009228
L100039.LB.196431942,073405009228
L100039.LB.196431951,073405009228
L100039.LB.196572165,073405009228
L100039.LB.196790996,073405009228
L100039.LB.197329880,073405009228
L100039.LB.197339829,073405009228
L100039.LB.197339835,073405009228
L100039.LB.197339836,073405009228
L100039.LB.197339837,073405009228
L100039.LB.197339838,073405009228
L100039.LB.197339839,073405009228
L100039.LB.197339882,073405009228
L100039.LB.197339883,073405009228
L100039.LB.197339885,073405009228
L100039.LB.197339887,073405009228
L100039.LB.197441426,073405009228
L100039.LB.197441428,073405009228
L100039.LB.197449198,073405009228
L100039.LB.197462259,073405009228
L100039.LB.197462269,073405009228
L100039.LB.197468108,073405009228
L100039.LB.197484847,073405009228
L100039.LB.197554602,073405009228
L100039.LB.197562219,073405009228
L100039.LB.197571336,073405009228
L100039.LB.197623415,073405009228
L100039.LB.197821839,073405009228
L100039.LB.197830426,073405009228
L100039.LB.197830427,073405009228
L100039.LB.197890892,073405009228
L100039.LB.197898001,073405009228
L100039.LB.197911129,073405009228
L100039.LB.198103839,073405009228
L100039.LB.198103840,073405009228
L100039.LB.198103862,073405009228
L100039.LB.198158191,073405009228
L100039.LB.198243323,073405009228
L100039.LB.198243359,073405009228
L100039.LB.198300025,073405009228
L100039.LB.198465448,073405009228
L100039.LB.198490217,073405009228
L100039.LB.198613539,073405009228
L100039.LB.198620777,073405009228
L100039.LB.198649848,073405009228
L100039.LB.198672192,073405009228
L100039.LB.198672196,073405009228
L100039.LB.198790337,073405009228
L100039.LB.198894435,073405009228
L100039.LB.198918745,073405009228
L100039.LB.198953219,073405009228
L100039.LB.198979323,073405009228
L100039.LB.198992934,073405009228
L100039.LB.199014008,073405009228
L100039.LB.199019538,073405009228
L100039.LB.199081198,073405009228
L100039.LB.199201438,073405009228
L100039.LB.199209411,073405009228
L100039.LB.199209415,073405009228
L100039.LB.199611770,073405009228
L100039.LB.199637126,073405009228
L100039.LB.199651625,073405009228
L100039.LB.199654952,073405009228
L100039.LB.199654954,073405009228
L100039.LB.199791044,073405009228
L100039.LB.199791045,073405009228
L100039.LB.199791046,073405009228
L100039.LB.199791058,073405009228
L100039.LB.199803001,073405009228
L100039.LB.199803003,073405009228
L100039.LB.199803004,073405009228
L100039.LB.199809023,073405009228
L100039.LB.199809027,073405009228
L100039.LB.199809028,073405009228
L100039.LB.199817031,073405009228
L100039.LB.199817033,073405009228
L100039.LB.199817034,073405009228
L100039.LB.199817035,073405009228
L100039.LB.199968599,073405009228
L100039.LB.199973301,073405009228
L100039.LB.199973304,073405009228
L100039.LB.199973305,073405009228
L100039.LB.200000503,073405009228
L100039.LB.200008977,073405009228
L100039.LB.200078602,073405009228
L100039.LB.200096606,073405009228
L100039.LB.200101542,073405009228
L100039.LB.200111901,073405009228
L100039.LB.200163189,073405009228
L100039.LB.200250992,073405009228
L100039.LB.200260305,073405009228
L100039.LB.200260311,073405009228
L100039.LB.200260315,073405009228
L100039.LB.200273514,073405009228
L100039.LB.200290781,073405009228
L100039.LB.200294172,073405009228
L100039.LB.200294173,073405009228
L100039.LB.200298662,073405009228
L100039.LB.200298667,073405009228
L100039.LB.200306524,073405009228
L100039.LB.200955602,073405009228
L100039.LB.201004833,073405009228
L100039.LB.201015777,073405009228
L100039.LB.201039439,073405009228
L100039.LB.201082330,073405009228
L100039.LB.201085864,073405009228
L100039.LB.201238285,073405009228
L100039.LB.201252239,073405009228
L100039.LB.201263928,073405009228
L100039.LB.201661546,073405009228
L100039.LB.201709878,073405009228
L100039.LB.201937704,073405009228
L100039.LB.201981222,073405009228
L100039.LB.201981223,073405009228
L100039.LB.202065479,073405009228
L100039.LB.202088981,073405009228
L100039.LB.202088982,073405009228
L100039.LB.202101288,073405009228
L100039.LB.202101291,073405009228
L100039.LB.202101297,073405009228
L100039.LB.202116144,073405009228
L100039.LB.202116145,073405009228
L100039.LB.202132304,073405009228
L100039.LB.202138105,073405009228
L100039.LB.203214068,073405009228
L100039.LB.203250725,073405009228
L100039.LB.203250727,073405009228
L100039.LB.203592758,073405009228
L100039.LB.203709768,073405009228
L100039.LB.204462388,073405009228
L100039.LB.205408222,073405009228
L100039.LB.205759351,073405009228
L100039.LB.206165861,073405009228
L100039.LB.206306669,073405009228
L100039.LB.206308541,073405009228
L100039.LB.206308542,073405009228
L100039.LB.206308586,073405009228
L100039.LB.206330239,073405009228
L100039.LB.206342580,073405009228
L100039.LB.206404681,073405009228
L100039.LB.206404687,073405009228
L100039.LB.206404688,073405009228
L100039.LB.206458889,073405009228
L100039.LB.206495778,073405009228
L100039.LB.206511188,073405009228
L100039.LB.206579263,073405009228
L100039.LB.206579297,073395008202
L100039.LB.206622694,073405008227
L100039.LB.206627917,073405009228
L100039.LB.206710616,073405009228
L100039.LB.206862108,073405009228
L100039.LB.207007555,073395008202
L100039.LB.207007556,073405009228
L100039.LB.207007567,073395008202
L100039.LB.207050901,073405009228
L100039.LB.207109996,073405009228
L100039.LB.207206195,073405009228
L100039.LB.207206196,073405009228
L100039.LB.207206197,073405009228
L100039.LB.207206198,073405009228
L100039.LB.207216701,073405009228
L100039.LB.207216702,073405009228
L100039.LB.207216703,073405009228
L100039.LB.207216704,073405009228
L100039.LB.207216706,073405009228
L100039.LB.207216720,073405009228
L100039.LB.207216721,073405009228
L100039.LB.207296601,073405009228
L100039.LB.207296654,073405009228
L100039.LB.207296666,073405008227
L100039.LB.207390585,073405009228
L100039.LB.207784623,073405009228
L100039.LB.207978297,073405009228
L100039.LB.207989535,073405009228
L100039.LB.208090993,073405009228
L100039.LB.208680722,073405009228
L100039.LB.208991030,073405009228
L100039.LB.209009522,073405009228
L100039.LB.209009528,073405009228
L100039.LB.209009558,073405009228
L100039.LB.209009567,073405009228
L100039.LB.209009595,073405009228
L100039.LB.209119103,073405009228
L100039.LB.209631595,073405009228
L100039.LB.210548842,073405009228
L100039.LB.210560105,073405009228
L100039.LB.210644991,073405009228
L100039.LB.210722944,073405009228
L100039.LB.210722948,073405009228
L100039.LB.210814733,073405009228
L100039.LB.210838797,073405009228
L100039.LB.210892260,073405009228
L100039.LB.210892281,073405009228
L100039.LB.210958309,073405009228
L100039.LB.210958315,073405009228
L100039.LB.210967636,073405009228
L100039.LB.211009509,073405009228
L100039.LB.211014733,073395008202
L100039.LB.211033783,073405009228
L100039.LB.211033789,073395008202
L100039.LB.211035905,073405009228
L100039.LB.211080057,073405009228
L100039.LB.211102949,073405009228
L100039.LB.211153101,073405009228
L100039.LB.211159613,073405009228
L100039.LB.211216244,073405009228
L100039.LB.211263153,073405009228
L100039.LB.225120019,073405009228
L100039.LB.228465097,073405009228
L100039.LB.229096662,073405009228
L100039.LB.229357801,073405009228
L100039.LB.229577433,073405009228
L100039.LB.229676119,073405009228
L100039.LB.229676136,073405009228
L100039.LB.229676155,073405009228
L100039.LB.229767374,073405009228
L100039.LB.229878593,073405009228
L100039.LB.229882503,073405009228
L100039.LB.229882512,073405009228
L100039.LB.229882516,073405009228
L100039.LB.229882522,073405009228
L100039.LB.229882523,073405009228
L100039.LB.229889933,073405009228
L100039.LB.229889940,073405008227
L100039.LB.229889958,073405009228
L100039.LB.229889963,073405009228
L100039.LB.229889978,073405009228
L100039.LB.229889995,073405009228
L100039.LB.229889997,073405009228
L100039.LB.229893902,073405009228
L100039.LB.229893906,073405009228
L100039.LB.229893961,073405009228
L100039.LB.229893968,073405009228
L100039.LB.229893976,073405009228
L100039.LB.229918445,073405009228
L100039.LB.229918452,073405009228
L100039.LB.229918460,073405009228
L100039.LB.229918462,073405009228
L100039.LB.229918463,073405009228
L100039.LB.229918464,073405009228
L100039.LB.229918465,073405009228
L100039.LB.229918466,073405009228
L100039.LB.229918467,073405009228
L100039.LB.229925696,073405009228
L100039.LB.229928829,073405009228
L100039.LB.229928849,073405009228
L100039.LB.229928861,073405009228
L100039.LB.229931708,073405009228
L100039.LB.229931720,073405009228
L100039.LB.229931727,073405009228
L100039.LB.229931728,073405009228
L100039.LB.229931741,073405009228
L100039.LB.229939678,073405009228
L100039.LB.229939695,073405009228
L100039.LB.229942403,073405009228
L100039.LB.229942405,073405009228
L100039.LB.229942417,073405009228
L100039.LB.229942440,073405009228
L100039.LB.229945876,073405009228
L100039.LB.229945885,073405009228
L100039.LB.229957303,073405009228
L100039.LB.230019021,073405009228
L100039.LB.230019031,073405009228
L100039.LB.230019035,073405009228
L100039.LB.230037791,073405009228
L100039.LB.230082103,073405009228
L100039.LB.230082119,073405009228
L100039.LB.230082121,073405009228
L100039.LB.230082126,073405009228
L100039.LB.230082130,073405009228
L100039.LB.230092250,073405009228
L100039.LB.230092252,073405009228
L100039.LB.230092256,073405009228
L100039.LB.230092260,073405009228
L100039.LB.230092264,073405009228
L100039.LB.230125128,073405009228
L100039.LB.230140039,073405009228
L100039.LB.230174078,073405009228
L100039.LB.230174083,073405008227
L100039.LB.230174096,073405009228
L100039.LB.230174099,073405009228
L100039.LB.230205671,073405009228
L100039.LB.230305153,073405009228
L100039.LB.230305154,073405009228
L100039.LB.230318723,073405009228
L100039.LB.230333489,073405009228
L100039.LB.230369129,073405009228
L100039.LB.230369133,073405009228
L100039.LB.230389854,073405009228
L100039.LB.230433237,073405009228
L100039.LB.230531882,073405009228
L100039.LB.230541772,073405009228
L100039.LB.230541780,073405009228
L100039.LB.230541798,073395008202
L100039.LB.230660470,073405009228
L100039.LB.230660481,073405009228
L100039.LB.230660485,073405009228
L100039.LB.230660486,073405009228
L100039.LB.230660491,073405009228
L100039.LB.230672414,073405009228
L100039.LB.230672423,073405009228
L100039.LB.230672428,073405009228
L100039.LB.230672432,073405009228
L100039.LB.230690608,073405009228
L100039.LB.230690615,073405009228
L100039.LB.230690619,073405009228
L100039.LB.230690623,073405009228
L100039.LB.230690625,073405009228
L100039.LB.230707036,073405009228
L100039.LB.230707047,073405009228
L100039.LB.230741654,073405009228
L100039.LB.230741674,073405009228
L100039.LB.230927585,073405009228
L100039.LB.230990791,073405009228
L100039.LB.230990794,073405009228
L100039.LB.231008035,073405009228
L100039.LB.231051927,073405009228
L100039.LB.231051931,073405009228
L100039.LB.231051980,073405009228
L100039.LB.231066940,073405009228
L100039.LB.231066944,073405009228
L100039.LB.231107933,073405009228
L100039.LB.231107951,073405009228
L100039.LB.231132806,073405009228
L100039.LB.231132818,073405009228
L100039.LB.231163201,073405009228
L100039.LB.231163223,073405009228
L100039.LB.231163233,073405009228
L100039.LB.231163237,073405009228
L100039.LB.231163250,073405009228
